Time,Pistoning (suspension_slide),Angle_X,Angle_Y,Angle_Z
0.9510416666666877,-0.003080687951296568,-0.0008159280987456441,-5.383884399634553e-06,-0.019954146817326546
0.9520833333333544,-0.003076387569308281,-0.0008151151705533266,4.164676647633314e-05,-0.02001442015171051
0.9531250000000211,-0.0030738478526473045,-0.0008523011929355562,4.000992703367956e-05,-0.020072750747203827
0.9541666666666878,-0.0030696552712470293,-0.0008656575810164213,4.4495463953353465e-05,-0.02011481672525406
0.9552083333333545,-0.00306452508084476,-0.0008758850744925439,4.9703503464115784e-05,-0.020153017714619637
0.9562500000000212,-0.0030589436646550894,-0.0008854657062329352,5.4936408560024574e-05,-0.020190058276057243
0.957291666666688,-0.003053188556805253,-0.0008948396425694227,6.068543007131666e-05,-0.02022819221019745
0.9583333333333547,-0.0030473838560283184,-0.0009031756781041622,6.678601494058967e-05,-0.020263995975255966
0.9593750000000214,-0.003041620831936598,-0.0009093322441913188,6.521236355183646e-05,-0.020298242568969727
0.9604166666666881,-0.003036040347069502,-0.0009123770287260413,6.420230056392029e-05,-0.020333455875515938
0.9614583333333548,-0.00303047988563776,-0.0009164344519376755,6.722188118146732e-05,-0.020368030294775963
0.9625000000000216,-0.0030249441042542458,-0.0009198846528306603,6.888403731863946e-05,-0.02040269784629345
0.9635416666666883,-0.003019429976120591,-0.0009233092423528433,7.020607881713659e-05,-0.02043812908232212
0.964583333333355,-0.003013942390680313,-0.0009265230037271976,7.1800357545726e-05,-0.020473387092351913
0.9656250000000217,-0.0030084699392318726,-0.0009299415978603065,7.446431118296459e-05,-0.02050832100212574
0.9666666666666884,-0.003003554418683052,-0.000920934951864183,6.253261381061748e-05,-0.02054113894701004
0.9677083333333552,-0.0029992905911058187,-0.0009047672501765192,6.020917135174386e-05,-0.020572038367390633
0.9687500000000219,-0.002994613954797387,-0.0009002338629215956,5.880881872144528e-05,-0.020604927092790604
0.9697916666666886,-0.0029897200874984264,-0.0008984060259535909,5.8820205595111474e-05,-0.02063947543501854
0.9708333333333553,-0.0029847139958292246,-0.0008971751085482538,5.8972374972654507e-05,-0.020672572776675224
0.971875000000022,-0.0029797139577567577,-0.0008963013533502817,5.950734703219496e-05,-0.020706815645098686
0.9729166666666887,-0.002974643837660551,-0.0008952734060585499,6.003029557177797e-05,-0.020740127190947533
0.9739583333333555,-0.0029695755802094936,-0.0008943105349317193,6.018112617311999e-05,-0.02077343873679638
0.9750000000000222,-0.002964514074847102,-0.0008933834615163505,6.018893691361882e-05,-0.020806806161999702
0.9760416666666889,-0.0029594546649605036,-0.0008925807778723538,6.032706005498767e-05,-0.020839689299464226
0.9770833333333556,-0.00295441085472703,-0.0008916237857192755,5.9749447245849296e-05,-0.02087308280169964
0.9781250000000223,-0.0029493789188563824,-0.0008908131276257336,5.865713319508359e-05,-0.020906437188386917
0.9791666666666891,-0.0029443681705743074,-0.0008899071253836155,5.8152025303570554e-05,-0.02093997783958912
0.9802083333333558,-0.0029393506702035666,-0.0008891699253581464,5.729903932660818e-05,-0.020973457023501396
0.9812500000000225,-0.002934354357421398,-0.0008883551345206797,5.638644506689161e-05,-0.021006494760513306
0.9822916666666892,-0.002929362701252103,-0.0008874995401129127,5.49233409401495e-05,-0.021039918065071106
0.9833333333333559,-0.002924381522461772,-0.000886663212440908,5.4036783694755286e-05,-0.021073494106531143
0.9843750000000226,-0.002919404301792383,-0.0008857600041665137,5.280190089251846e-05,-0.02110668644309044
0.9854166666666894,-0.0029144545551389456,-0.0008849541773088276,5.233216506894678e-05,-0.02113976515829563
0.9864583333333561,-0.002909502713009715,-0.0008842448587529361,5.1790804718621075e-05,-0.021172916516661644
0.9875000000000228,-0.002904572058469057,-0.0008833828032948077,5.044645513407886e-05,-0.02120596170425415
0.9885416666666895,-0.0028996258042752743,-0.0008825748227536678,4.8865022108657286e-05,-0.02123906835913658
0.9895833333333562,-0.0028947019018232822,-0.0008816352928988636,4.914046439807862e-05,-0.02127237059175968
0.990625000000023,-0.0028898015152662992,-0.0008806205587461591,5.004712147638202e-05,-0.021305624395608902
0.9916666666666897,-0.0028848894871771336,-0.0008796881884336472,5.162216257303953e-05,-0.021338552236557007
0.9927083333333564,-0.0028800040017813444,-0.0008785615209490061,5.3279251005733386e-05,-0.02137126214802265
